"ID","forte1","fermata1","pause1","forte2","fermata2","pause2","piano1"
56,0.662666459570636,1.58267911703278,0.424621226520991,0.706661095561849,2.50844695664062,0.77854896659259,1.63965168948283
58,0.493521330962845,0.956605223011682,0.319593108597085,0.477117494602195,2.00685677098658,0.512324732051454,1.59328575075484
6,0.511759677150897,1.14833878775323,0.180988178504586,0.436868017080034,1.74123109664756,0.13106040512401,1.54152000312526
63,0.680022834694766,2.03697749119932,0.391757754363792,0.651207190169995,2.2018943117623,0.465459437579149,1.75434274335605
64,0.579553350214787,1.91547293715057,0.30942255138586,0.59852830444717,2.08334211939708,0.639558508012483,1.68993827747376
65,0.6495427138194,2.35992332100423,0.328040865023011,0.705572541458038,2.29935185763793,0.71070637992373,1.97806435076533
69,0.534925631402935,1.917411776326,0.268267829915053,0.526475616208293,2.45314743434956,0.668830254609796,1.75321723741422
7,0.531521829034989,1.5716843349816,0.312498142063437,0.477920344354107,1.41325930963806,0.703301424273064,1.53386691579554
70,0.594746436266102,2.20808159671208,0.35135822042459,0.574661057829575,2.57412250860582,0.468990314134183,1.67936533562079
71,0.670302975798416,1.44007026413466,0.289743866958025,0.620451839659887,1.79558759174585,0.515896434941904,1.95638648055891
73,0.705891381207788,1.56354940937525,0.242253874248076,0.536715957737186,1.79773396609771,0.146706845431009,1.64020024760839
74,0.63399397083261,2.01725354355831,0.346095231468007,0.635077839745148,2.31377106098718,0.247813409786801,1.7194537667978
75,0.524550314309298,2.19482894671522,0.299085705527231,0.542955588495588,2.34951061261957,0.35073065195424,1.79347477689294
76,0.689110339540509,2.04300947722598,0.228522497862077,0.645959696209609,2.35281212295044,0.673408408513133,2.14678705907504
82,0.552103939682763,2.20738998119316,0.332696846950382,0.586881981259102,2.65410806450012,0.709514037044586,1.7722984278741
83,0.572364413009349,1.60946916136817,0.103320821222795,0.586510468403453,2.44370703575717,0.901166709697831,1.86326656837095
84,0.830230482113143,2.41346070381728,0.555095961877973,0.703204299124801,2.46763731529926,1.40767492304572,1.82818476298546
85,0.653912827410915,2.24130990844466,0.317479416206749,0.632735183906978,2.68078103750889,0.434046562292606,1.56763699157698
87,0.676388696665549,1.60306562946185,0.415801844692377,0.585866174567704,1.90997141335206,0.665845685635215,1.78640586170431
88,0.692213372589102,2.10782090031637,0.36946253294292,0.873233644332782,2.25063162217859,0.305416892185785,1.89267528145057
89,0.580060863646068,2.13985867381629,0.201606519681865,0.601999425961077,2.32131961612122,0.479660920302445,1.67866782937016
90,0.799781856139075,2.56070506570844,0.424764218875781,0.67707320752794,2.74682545167839,0.660559226856527,1.69100682136168
92,0.589499291387067,1.84669675975336,0.366933232393991,0.643636981412411,2.55063319149035,0.240993458543524,1.76295983903763
93,0.63202340773662,2.47247557106566,0.434832104522795,0.556180598808226,2.62789743026055,0.602360193233519,1.82088627425382
94,0.690712481342926,1.26092603388782,0.264180805903506,0.523748161046115,1.95819347572492,0.818584105277049,1.86398293629849
96,0.577267807962662,1.75647298833083,0.288630858750993,0.687349212641359,1.92552572115751,0.345272181219779,2.05056151973598
97,0.504611249492788,1.51383374847837,0.35459168883277,0.4978104413599,1.90256697081657,0.143749504461696,1.72499405354035
98,0.744587833883955,2.26378720463106,0.358028322716834,0.761006101235147,2.63420611918687,0.771085143110099,2.10329730602562
99,1.01178848678999,2.1372699403881,0.377410154686346,1.11662881395291,2.5082124085812,0.691758394111511,1.69192700052895
